"Film";"Producing country";"Production year";"Directors";"Admissions EUR EU (since 1996)"
"Fack ju Göhte 3 (DE)
Suck Me Shakespeer 3 (EN)
Fakjů pane učiteli 3 (CS)
¡Que te den profe! 3 (ES)
Škola do bola (HR)
Fák jú, Tanár úr! 3. (HU)
Szkolna imprezka 3 (PL)
Зачётный препод 3 (RU)
Fuck you goethe 3 (SL)
ODBITA ŠOLA (SL)";"DE";"2017";"Bora Dagtekin";"7 025 959"
"Keinohrhasen (DE)
Плюшко-безушко (BG)
Xafnikos erotas (EL)
Un Conejo Sin Orejas (ES)
Sobreviviendo al amor (ES)
Un conejo sin orejas (ES)
A Fülenincs Nyúl (HU)
Fülenincs nyúl (HU)
300 ore per innamorarsi (IT)
Rabbit Without Ears (KO)
Milosc z przedszkola (PL)
Aprendendo a Amar (PT)
Красавчик (RU)
Zajec brez uses (SL)
Zec bez ušiju (SR)
Красунчик (UK)
Keinohrhasen (XX)
Rabbit Without Ears (XX)";"DE";"2007";"Til Schweiger";"6 639 595"
"Wickie und die starken Männer (DE)
Vicky the Viking (EN)
Wickie und die starken Männer - Der Pfeil (DE)
Vicky el vikingo (ES)
Vic le Viking (FR)
Wickie és az erős emberek (HU)
Vicky il vichingo (IT)
Wickie de Viking (NL)
Vicky - wielki maly wiking (PL)
As Aventuras de Vickie (PT)
Вики, маленький викинг (RU)
Wickie: Küçük Viking (TR)
Wickie und die starken Männer (XX)
Vic le Viking (XX)
Wickie de Viking (XX)
Wickie en de sterke mannen (XX)
Vicky the Viking (XX)";"DE";"2009";"Michael Herbig";"6 517 092"
"Das perfekte Geheimnis (DE)
Téměř dokonalá tajemství (CS)
Das perfekte Geheimnis (DE)
Das perfekte Geheimnis (IT)
Идеальный секрет (RU)";"DE";"2019";"Bora Dagtekin";"5 996 581"
"Resident Evil (EN)
Resident Evil: Ground Zero (EN)
Resident Evil the Movie (EN)
Заразно зло (BG)
Resident Evil - Genesis (DE)
Resident Evil (DE)
Resident Evil (EL)
El huésped maldito (ES)
El huésped maldito (ES)
Resident Evil (ES)
Resident Evil: El huésped maldito (ES)
Resident evil - El huésped maldito (ES)
Resident Evil - Surmalbürint (ET)
Resident Evil : Les créatures maléfiques (FR)
Resident Evil (FR)
Resident Evil (HR)
A kaptár (HU)
Baiohazado (JA)
Biohazard (JA)
Absoliutus blogis (LT)
Resident Evil (NO)
Resident evil - Domena zla (PL)
Resident Evil: O Hóspede Maldito (PT)
Resident Evil (PT)
Resident Evil: Experiment Fatal (RO)
Resident evil: Experiment fatal (RO)
Unbeatable Evil (RU)
Обитель зла (RU)
Pritajeno zlo (SR)
Ölümcül deney (TR)
Оселя зла (UK)
Resident Evil (XX)
Resident evil: Les créatures maléfiques (XX)
Resident evil: Les esprits maléfiques (XX)
Resident Evil - Genesis (XX)
Resident Evil: El huésped maldito (XX)";"DE / GB / FR";"2002";"Paul W.S. Anderson";"5 142 742"
"The Physician (EN)
Лекарят (BG)
Ranhojič (CS)
Helbrederen (DA)
Der Medicus (DE)
O therapeftis (EL)
El médico (ES)
El sanador (ES)
Tervendaja (ET)
L'Oracle (FR)
Iscjeljitelj (HR)
Az orvosdoktor (HU)
Medicus (IT)
Gydytojas: Avicenos mokinys (LT)
Исцелител (MK)
Medicus (PL)
O Médico (PT)
O Físico (PT)
Лекарь: Ученик Авиценны (RU)
Lekar (SR)
Лiкар: Учень Авiценни (UK)
The Physician (XX)";"DE";"2013";"Philipp Stölzl";"5 042 048"
"Kokowääh (DE)
Петел с вино (BG)
Padre a la fuerza (ES)
Kislány a küszöbön (HU)
Tata do pary (PL)
Um Pai Quase Perfeito (PT)
Соблазнитель (RU)
Kizim ve Ben (TR)
Спокусник (UK)
Kokowääh (XX)";"DE";"2011";"Til Schweiger";"4 627 459"
"Zweiohrküken (DE)
Rabbit Without Ears 2 (EN)
Keinohrhasen 2 (DE)
Sobreviviendo al amor (ES)
Sobreviviendo al amor (ES)
Fülenincs nyúl 2. (HU)
30 giorni per innamorarsi (IT)
Milosc z przedszkola 2 (PL)
Aprendendo a Amar 2 (PT)
Coelho Sem Orelhas 2 (PT)
Iepure fără urechi 2 (RO)
Красавчик 2 (RU)
Zec bez ušiju 2 (SR)
Красунчик 2 (UK)
Zweiohrküken (XX)
Rabbit Without Ears 2 (XX)";"DE";"2009";"Til Schweiger";"4 579 066"
"The Three Musketeers (EN)
Тримата мускетари (BG)
Tri Musketira 3d (BS)
Tři mušketýři (CS)
Tri musketýri (CS)
De tre musketerer (DA)
Die drei Musketiere (DE)
Oi treis somatofylakes (EL)
Οι τρεις σωματοφύλακες (EL)
Los tres mosqueteros (ES)
Kolm musketäri (ET)
Kolme muskettisoturia (FI)
De tre musketörerna (FI)
Les Trois Mousquetaires 3D (FR)
Les Trois Mousquetaires (FR)
Tri musketira (HR)
Tri mušketira (HR)
A három testőr (HU)
I tre moschettieri (IT)
I tre moschettieri in 3D (IT)
Sanjûshi: Ôhi no kubikazari to Da Vinci no hikôsen (JA)
Trys muskietininkai 3D (LT)
Trys muškietininkai 3D (LT)
Trīs musketieri 3D (LV)
De tre musketerer (3D) (NO)
De tre musketerer (NO)
Trzej muszkieterowie (PL)
Os Três Mosqueteiros (PT)
Cei Trei Muschetari (RO)
Cei trei muschetari (RO)
Три мушкетера (RU)
Мушкетёры (RU)
Traja mušketieri 3D (SK)
Trije musketirji (SL)
Tri musketara (SR)
The Three Musketeers (SV)
Üç Silahşörler (TR)
Üç Silahsörler (TR)
Мушкетери (UK)
The Three Musketeers (XX)
Les trois mousquetaires (XX)";"DE / GB / FR";"2011";"Paul W.S. Anderson";"4 341 753"
"Die ﻿Konferenz der Tiere (DE)
Animals United (EN)
Епоха На Животните 3D (BG)
Konferencija Životinja 3d (BS)
Hurá do Afriky! (CS)
Savanne banden (DA)
Animaux & Cie (FR)
Konferencija zivotinja (HR)
Egyesült Állatok (HU)
Animals United (IT)
Konferencija na zivotnite (MK)
Safari (PL)
Animais Unidos Jamais Serão Vencidos (PT)
Союз зверей (RU)
Hurá Do Afriky! (SK)
Savannens hjältar (SV)
Sevimli Hayvanlar (TR)";"DE";"2010";"Holger Tappe
Reinhard Klooss";"4 256 347"
"7 Zwerge - Der Wald ist nicht genug (DE)
7 Dwarves: The Forest Is Not Enough (EN)
Sieben Zwerge - Der Wald ist nicht genug (DE)
A 7 törpe visszatér, avagy az erdő nem elég (HU)
Siedmiu krasnoludków (PL)
7 krasnoludków: Las to za malo - historia jeszcze prawdziwsza (PL)
7 гномов: И целого леса мало (RU)
7 Zwerge - Der Wald ist nicht genug (XX)";"DE";"2006";"Sven Unterwaldt Jr.";"4 184 787"
"Cloud Atlas (EN)
Облакът Атлас (BG)
Atlas mraků (CS)
Atlas mraku (CS)
Cloud Atlas (DE)
Der Wolkenatlas (DE)
Cloud Atlas (EL)
Cloud Atlas: La red invisible (ES)
El atlas de las nubes (ES)
El Atlas De Las Nubes (ES)
Cloud Atlas (ES)
Pilveatlas (ET)
Pilvikartasto (FI)
Cloud Atlas (FR)
Atlas oblaka (HR)
Atlas Neba (HR)
Felhőatlasz (HU)
Cloud Atlas (IT)
Cloud Atlas - Tutto è connesso (IT)
Kuraudo Atorasu (JA)
Debesų žemėlapis (LT)
Debesu žemelapis (LT)
Mākoņu Atlants (LV)
Atlas chmur (PL)
Cloud Atlas (PT)
A Viagem (PT)
Atlasul norilor (RO)
Облачный атлас (RU)
Atlas Mrakov (SK)
Atlas Oblakov (SL)
Atlas oblakov (SL)
Atlas oblaka (SR)
Bulut Atlasi (TR)
Хмарний атлас (UK)
Cloud Atlas (XX)
Cartographie des nuages (XX)
Anan Atlas (XX)";"DE / US";"2012";"Lilly Wachowski
Tom Tykwer
Lana Wachowski";"4 099 934"
"Deutschland. Ein Sommermärchen (DE)
Germany: A Summer's Fairytale (EN)
Die schottischen Rosen (DE)
Niemcy. Letnia bajka (PL)
Германия. Летняя сказка (RU)
Deutschland. Ein Sommermärchen (XX)";"DE";"2006";"Sönke Wortmann";"4 017 592"
"Enemy at the Gates (EN)
Враг пред портата (BG)
Nepřítel před branami (CS)
Neprítel pred branami (CS)
Duell - Enemy at the Gates (DE)
Ehthros pro ton pylon (EL)
Εχθρός προ των πυλών (EL)
Enemigo a las puertas (ES)
Enemigo al acecho (ES)
Enemigo al acecho (ES)
Enemigo al acecho (ES)
Enemic a les portes (ES)
Enemigo al acecho (ES)
Enemigo al acecho (ES)
Vaenlane väravas (ET)
Vihollinen porteilla (FI)
Stalingrad - L'ennemi aux portes (FR)
Stalingrad (FR)
Stalingrad - Enemy at the Gates (FR)
Neprijatelj pred vratima (HR)
Ellenség a kapuknal (HU)
Ellenség a kapuknál (HU)
Il nemico alle porte (IT)
Stalingrad (JA)
Priešas už vartų (LT)
Priešas už vartu (LT)
Fiende ved porten (NO)
Wróg U Bram (PL)
Wróg u bram (PL)
Círculo de Fogo (PT)
Inimigo às Portas (PT)
Inamicul e aproape (RO)
Stalingrad (RO)
Враг у ворот (RU)
Sovraznik pred vrati (SL)
Neprijatelj pred vratima (SR)
Kapidaki düsman (TR)
Ворог бiля ворiт (UK)
Enemy at the Gates (XX)
Enemy at the Gates (XX)
L'ennemi aux portes (XX)";"DE / US / GB / IE";"2001";"Jean-Jacques Annaud";"4 011 307"
"Willkommen bei den Hartmanns (DE)
Bienvenido a Alemania (ES)
Bienvenidos a Alemania (ES)
Isten hozott Németországban (HU)
Benvenuto in Germania! (IT)
Witamy u Hartmannów (PL)
Bun venit în Germania (RO)
Добро пожаловать к Хартманнам (RU)
Hartmanns (XX)
Willkommen bei den Hartmanns (XX)
Welcome to Germany (XX)";"DE";"2016";"Simon Verhoeven";"4 003 879"
"Der Junge muss an die frische Luft (DE)
All About Me (EN)
Este niño necesita aire fresco (ES)
O Menino que Fazia Rir (PT)
Мальчик должен быть на свежем воздухе (RU)";"DE";"2018";"Caroline Link";"3 935 837"
"Luther (EN)
Лутер (BG)
Luther (DA)
Luther (DE)
Louthiros (EL)
Lutero (ES)
Luther (FI)
Luther - Genio, ribelle, liberatore (IT)
Luter (PL)
Lutero (PT)
Luther (PT)
Лютер (RU)
Luther (TR)
Luther (XX)";"DE";"2003";"Eric Till";"3 875 407"
"Das Wunder von Bern (DE)
The Miracle of Bern (EN)
Чудото от Берн (BG)
Miraklet I Bern (DA)
Miraklet i Bern (DA)
To thayma tis Bernis (EL)
To thavma tis Vernis (EL)
El milagro de Berna (ES)
Bernin ihme (FI)
Le miracle de Berne (FR)
A berni csoda (HU)
Il miracolo di Berna (IT)
Bernui gijeok (KO)
Cud w Bernie (PL)
O Milagre De Berna (PT)
O Milagre de Berna (PT)
O Milagre de Berna (PT)
Minunea de la Berna (RO)
Чудо Берна (RU)
Cudez v Bernu (SL)
Das Wunder von Bern (XX)
The Miracle of Bern (XX)";"DE";"2003";"Sönke Wortmann";"3 731 114"
"Die Welle (DE)
The Wave (EN)
Вълната (BG)
Náš vůdce (CS)
Nás vudce (CS)
Bølgen (DA)
To kyma (EL)
Το Κύμα (EL)
La Ola (ES)
La ola. Una Pelicula de Dennis Gansel (ES)
La ola (ES)
La ola (ES)
La Vague (FR)
La vague (FR)
A Hullám (HU)
A hullám (HU)
L'onda (IT)
Fala (PL)
A Onda (PT)
Эксперимент 2: Волна (RU)
Náš vodca (SK)
Nás vodca (SK)
Val (SL)
Die Welle (SV)
Tehlikeli oyun (TR)
Хвиля (UK)
Die Welle (XX)
La ola (XX)
The Wave (XX)";"DE";"2008";"Dennis Gansel";"3 701 177"
"Der Kleine Eisbär (DE)
The Little Polar Bear (EN)
Der kleine Eisbär (DE)
Der kleine Eisbär - Der Kinofilm (DE)
El osito polar (ES)
Pikku Jääkarhu (FI)
Plume, le petit ours polaire (FR)
A kis jegesmedve (HU)
Piuma, il piccolo orsetto polare (IT)
De kleine ijsbeer (NL)
O Ursinho Polar (PT)
Ursuletul polar (RO)
Den lille isbjörnen (SV)
Der kleine Eisbär (XX)
Chliine Iisbär (XX)";"DE";"2001";"Thilo Rothkirch
Piet de Rycker";"3 483 757"
"Maya the Bee Movie (EN)
Пчеличката Мая: Филмът (BG)
Včelka Mája (CS)
Bien Maja (DA)
Die Biene Maja - Der Film (DE)
Biene Maja - Freundschaft ist dicker als Honig (DE)
Die Biene Maja - Der Kinofilm (DE)
Μάγια η μέλισσα: Η ταινία (EL)
La abeja Maya: La película (ES)
La Abeja Maya - La película (ES)
L'abella Maia (ES)
La abeja Maya (ES)
Maija Mehiläinen (FI)
La Grande Aventure De Maya L'abeille (FR)
La Grande aventure de Maya l'abeille (FR)
Pcelica Maja (HR)
Maja, A Méhecske - A Mozifilm (HU)
Maja, a méhecske - A mozifilm (HU)
L'ape Maia - Il film (IT)
Pčelica Maja (ME)
Пчеличката Маја (MK)
Maya: De eerste vlucht (NL)
Maya: Eerste vlucht (NL)
Bien Maja på eventyr (NO)
Pszczółka Maja. Film (PL)
Pszczólka Maja: Film (PL)
Abelha Maia - O Filme (PT)
Albinuta Maya. Filmul (RO)
Пчёлка Майя (RU)
Cebelica Maja (SL)
Pčelica Maja (SR)
Biet Maya (SV)
Maya the Bee Movie (SV)
Ari Maya (TR)
Бджiлка Майя (UK)
Pčelica Maja (XX)
Maya the Bee Movie (XX)
Maya - Eerste vlucht (XX)
Ha'dvora Maya - ha'seret (XX)
La abeja maya (XX)";"DE / AU";"2014";"Alexs Stadermann";"3 251 985"
"Lissi und der Wilde Kaiser (DE)
Lissi and the Wild Emperor (EN)
Sissi a Yetti (CS)
Lissi und der wilde Kaiser (DE)
Lissy, i klemmeni aftokrateira (EL)
El Reino de los Chiflados (ES)
El reino de los chiflados (ES)
Lizzy És Yeti - Egy Király Sztori (HU)
Lizzi & Yeti - Egy király sztori (HU)
Lissy - Principessa alla riscossa (IT)
Lissi na lodzie (PL)
Lissi no reino dos birutas (PT)
Lissi no Reino dos Malucos (PT)
Salvarea printesei Lissi (RO)
Переполох в Гималаях (RU)
Sissi a Yeti (SK)
Prenses Lissi ve Karadami Yeti (TR)
Переполох у Гiмалаях (UK)
Lissi und der wilde Kaiser (XX)";"DE";"2007";"Michael Herbig";"3 044 191"
"Der Baader Meinhof Komplex (DE)
The Baader Meinhof Complex (EN)
The Baader Meinhof Complex (EN)
Терористите Баадер Майнхоф (BG)
Baader Meinhof Komplex (CS)
Baader-Meinhod Komplekset (DA)
Baader Meinhof komplekset (DA)
To symplegma Baader Meinhof (EL)
R.A.F. Faccion Del Ejercito Rojo (ES)
Brigadas rojas (ES)
RAF Facción del ejército rojo (ES)
Baader Meinhof Komplex (FI)
La bande à Baader (FR)
Baader Meinhof Kompleks (HR)
A Baader-Meinhof csoport (HU)
La Banda Baader Meinhof (IT)
La banda Baader Meinhof (IT)
The Baader Meinhof Complex (KO)
Baader Meinhof (NO)
Baader-Meinhof (NO)
Baader-Meinhof (PL)
O complexo Baader Meinhof (PT)
O Grupo Baader Meinhof (PT)
O Complexo Baader Meinhof (PT)
Gruparea Baader Meinhof (RO)
Комплекс Баадер-Майнхоф (RU)
Baader Meinhof Komplex (SK)
Slučaj Bader-Majnhof (SR)
The Baader Meinhof Complex (SV)
Bir terör filmi - Der Baader Meinhof (TR)
Der Baader Meinhof Komplex (XX)
The Baader Meinhof Complex (XX)";"DE / FR / CZ";"2008";"Uli Edel";"2 996 560"
"Kokowääh 2 (DE)
Пиле във винен сос (BG)
Padre a la fuerza 2 (ES)
Kislány a küszöbön 2. (HU)
Um Pai Quase Perfeito (PT)
Seducătorul 2 (RO)
Соблазнитель 2 (RU)
Kukavicje jajce 2 (SL)
Спокусник 2 (UK)
Спокусник 2 (XX)
Kokowääh 2 (XX)";"DE";"2013";"Til Schweiger
Torsten Künstler";"2 962 790"
"Er ist wieder da (DE)
Look Who's Back (EN)
Han er tilbage (DA)
Είναι πάλι εδώ (EL)
Ha vuelto (ES)
Ha vuelto (ES)
Täällä taas (FI)
Il est de retour (FR)
Nézd, ki van itt (HU)
Lui è tornato (IT)
Kaettekita Hitler (JA)
Han er her igjen (NO)
Ele Está de Volta (PT)
Он снова здесь (RU)
Han är tillbaka (SV)
Er ist wieder da (XX)
Ha vuelto (XX)
Look Who's Back (XX)";"DE";"2015";"David Wnendt";"2 916 247"
"Die Päpstin (EN)
Pope Joan (EN)
Папеса Йоана (BG)
The Mystery of a Pope (DA)
Die Päpstin (DE)
Papissa Ioanna (EL)
La papisa (ES)
La pontifice (ES)
La pontífice (ES)
La mujer papa (ES)
La pontífice (ES)
La pontífice (ES)
Paavst Johanna (ET)
La Papesse Jeanne (FR)
Johanna nőpápa (HU)
La papessa (IT)
Popieže Joana (LT)
Pope Joan (NL)
Papiezyca Joanna (PL)
A Papisa Joana (PT)
Иоанна - женщина на папском престоле (RU)
Papa Jovana (SR)
Påven Johanna (SV)
Die Päpstin (XX)
The Mystery of a Pope (XX)
Pope Joan (XX)";"DE / GB / IT / ES";"2009";"Sönke Wortmann";"2 847 313"
"Heidi (DE)
Хайди (BG)
Χάιντι (EL)
Heidi (ES)
Heidi (ES)
Heidi (ES)
Heiða (IS)
Heidi (PT)
Heidi (RO)
Хайди (RU)
Heidi (XX)
Heidi (XX)
Heidi bat he'harim (XX)
Heidi (XX)";"DE / CH";"2015";"Alain Gsponer";"2 776 066"
"Die weiße Massai (DE)
White Masai (EN)
Bílá Masajka (CS)
Den Hvide Masai (DA)
Den hvide masai (DA)
Die weisse Massai (DE)
La Masai Blanca (ES)
El masai blanco (ES)
La masái blanca (ES)
La princesa Masai (ES)
Valkoinen Masai (FI)
Den vita massajen (FI)
Valkoinen masai (FI)
Afrikai szeretők (HU)
Masai bianca (IT)
Den hvite massai (NO)
Biała Masajka (PL)
Biala Masajka (PL)
A Massai Branca (PT)
Tão Perto e Tão Distante do Amor (PT)
Indragostita De Un Masai (RO)
Белая масаи (RU)
Biela Masajka (SK)
Bela masajka (SL)
Den vita massajen (SV)
Die weiße Massai (XX)
La massai blanche (XX)
The White Massai (XX)";"DE";"2005";"Hermine Huntgeburth";"2 760 640"
"Schlussmacher (DE)
Rupturas por encargo (ES)
Agente de Separação (PT)
Поможем расстаться (RU)
Schlussmacher (XX)";"DE";"2013";"Torsten Künstler
Matthias Schweighöfer";"2 755 314"
"Die Wilden Kerle 4 (DE)
Die wilden Kerle 4 - Der Angriff der Silberlichten (DE)
DWK4 - Der Angriff der Silberlichten (DE)
Las fieras F. C. 4 (ES)
Les football kings 4 (FR)
A vad banda 4. (HU)
Csak az a foci 4. (HU)
La tribù del pallone - Alla conquista della coppa (IT)
Die Wilden Kerle 4 (XX)
The Wild Guys 4 (XX)";"DE";"2007";"Joachim Masannek";"2 658 023"
"The Little Vampire (EN)
Min ven vampyren (DA)
Der kleine Vampir (Kleiner Vampir) (DE)
Der kleine Vampir (DE)
O mikros vrykolakas (EL)
El pequeño vampiro (ES)
Pikku vampyyri (FI)
Le petit vampire (FR)
Il mio amico vampiro (IT)
De kleine vampier (NL)
Wampirek (PL)
Maly wampirek (PL)
O Pequeno Vampiro (PT)
Вампиреныш (RU)
Den lille vampyren (SV)
The Little Vampire (XX)
Le petit vampire (XX)";"DE / NL / US";"2000";"Uli Edel";"2 636 713"
"Vaterfreuden (DE)
Joy of Fatherhood (EN)
Бащинство (BG)
Frettsack (DE)
Ich will ein Kind von mir (DE)
Apai örömök (HU)
Bucuria de a fi tată (RO)
Отцовство (RU)
Ocetovsko veselje (SL)
Vaterfreuden (XX)
Joy of Fatherhood (XX)";"DE";"2014";"Torsten Künstler
Matthias Schweighöfer";"2 623 245"
