"Film";"Producing country";"Production year";"Directors";"Admissions EUR EU (since 1996)"
"Night Train to Lisbon (EN)
Нощен влак до Лисабон (BG)
Nocní vlak do Lisabonu (CS)
Nachtzug nach Lissabon (DE)
Nyhterino treno gia ti Lisavona (EL)
Νυχτερινό τρένο για τη Λισαβόνα (EL)
Tren de noche a Lisboa (ES)
Tren nocturno a Lisboa (ES)
Öörong Lissaboni (ET)
Yöjuna Lissaboniin (FI)
Éjféli Gyors Lisszabonba (HU)
Éjféli gyors Lisszabonba (HU)
Treno di notte per Lisbona (IT)
Naktinis traukinys i Lisabona (LT)
Nocny pociag do Lizbony (PL)
Trem Noturno para Lisboa (PT)
Comboio Noturno Para Lisboa (PT)
Trenul de noapte spre Lisabona (RO)
Ночной поезд до Лиссабона (RU)
Nocný vlak do Lisabonu (SK)
Noćni voz za Lisabon (SR)
Night Train to Lisbon (XX)
Train de nuit pour Lisbonne (XX)
Ra'kevet laila le'Lisbon (XX)";"DE / CH / PT";"2013";"Bille August";"1 370 344"
"Das kleine Gespenst (DE)
The Little Ghost (EN)
s'chline Gspängst (DE)
Las aventuras del pequeño fantasma (ES)
A kis szellem (HU)
Un fantasma per amico (IT)
Het kleine spookje (NL)
Duszek (PL)
Mica fantoma (RO)
Sevimli Hayalet (TR)
Das kleine Gespenst (XX)
s'chline Gspängst (XX)
Ha'rouakh ha'ktana (XX)
El pequeño fantasma (XX)
The Little Ghost (XX)";"DE / CH";"2013";"Alain Gsponer";"1 366 788"
"Fünf Freunde 3 (DE)
Famous Five 3 (EN)
Los Cinco Y La Isla Del Tesoro (ES)
Los cinco y la isla del tesoro (ES)
Le Club des 5: L'île des pirates (FR)
Ötösfogat 3. - A kalóz kaland (HU)
I fantastici 5: Alla ricerca dell'occhio verde (IT)
De Vijf en de Piratenschat (NL)
Fünf Freunde 3 (XX)";"DE";"2014";"Mike Marzuk";"1 350 389"
"Horst Schlämmer - Isch kandidiere! (DE)
Хорст Шламмер - кандидат! (RU)
Horst Schlämmer - Isch kandidiere! (XX)";"DE";"2009";"Angelo Colagrossi";"1 348 067"
"Stromberg - Der Film (DE)
Офис (RU)
Stromberg - Der Film (XX)";"DE";"2014";"Arne Feldhusen";"1 341 261"
"Balloon (DE)
The Baloon (EN)
Flugten fra Østtyskland (DA)
Ballon (DE)
Viento De Libertad (ES)
Viento de libertad (ES)
Pako muurin takaa (FI)
Balloon (FR)
Le Vent de la liberté (FR)
A hőlégballon (HU)
Balloon - Il vento della libertà (IT)
Flukten fra Øst-Tyskland (NO)
Воздушный шар (RU)
Flykten från DDR (SV)
Ballon (XX)
Der Ballon (XX)";"DE";"2018";"Michael Herbig";"1 323 187"
"Ostwind 2 (DE)
Windstorm2 (EN)
Η Ανεμοθύελλα 2 (EL)
Whisper 2 (FR)
A menedék 2. (HU)
Windstorm - Contro ogni regola (IT)
Stormwind 2 (NL)
Wicher 2 (PL)
Ostwind 2 (XX)
Windstorm2 (XX)
Windstorm 2 (XX)";"DE";"2015";"Katja von Garnier";"1 305 047"
"Buddenbrooks (DE)
Die Buddenbrooks - Ein Geschäft von einiger Größe (DE)
Oi Buddenbrooks (EL)
Los Buddenbrooks (ES)
Los Buddenbrook (ES)
Buddenbrookid (ET)
Buddenbrookit (FI)
Les Buddenbrook, le déclin d'une famille (FR)
A Buddenbrook család (HU)
Buddenbrokowie - dzieje upadku rodziny (PL)
Buddenbrookowie. Dzieje upadku rodziny (PL)
Casa Buddenbrook (RO)
Будденброки (RU)
Buddenbrooks (XX)
Buddenbrooks: The Decline of a Family (XX)";"DE";"2008";"Heinrich Breloer";"1 284 270"
"Erkan & Stefan (DE)
Erkan & Stefan the Bunnyguards (EN)
The Bunnyguards (EN)
Erkan und Stefan (DE)
Lökött testőrök (HU)
Тёл(к)охранители (RU)
Erkan & Stefan (XX)";"DE";"2000";"Michael Herbig";"1 282 127"
"Die fetten Jahre sind vorbei (DE)
The Edukators (EN)
Отминали години (BG)
Občanská výchova (CS)
Obcanská výchova (CS)
The Edukators (DA)
Oi meres tis afthonias sas einai metrimenes (EL)
Los Edukadores (ES)
Los edukadores (ES)
Los edukadores (ES)
Kaswatajad (ET)
Kylläisyyden päiväsi ovat luetut (FI)
Kylläisyyden päiväsi ovat luetut! (FI)
The Edukators (FR)
Edukators (HU)
The Edukators (IT)
The Edukators (NO)
Edukatorzy (PL)
Os Edukadores (PT)
Edukators (PT)
The Edukators (PT)
Boспитатели (RU)
Občianska výchova (SK)
Edukatori (SR)
De feta åren är förbi (SV)
Eğitmenler (TR)
Egitmenler (TR)
Die fetten Jahre sind vorbei (XX)
The Edukators (XX)
The Edukators (XX)";"DE / AT";"2004";"Hans Weingartner";"1 269 069"
"Frau Ella (DE)
Фрау Элла (RU)
Frau Ella (XX)";"DE";"2013";"Markus Goller";"1 268 030"
"Vier gegen die Bank (DE)
Cuatro contra el banco (ES)
Braquage à l'allemande (FR)
Četvero protiv banke (HR)
Négyen a bank ellen (HU)
Jak rozbic bank (PL)
Patru contra unei banci (RO)
Четверо против банка (RU)
Vier gegen die Bank (XX)
Four Against the Bank (XX)";"DE";"2016";"Wolfgang Petersen";"1 266 980"
"Kirschblüten - Hanami (DE)
Hanami (CS)
Når Kirsebærtræerne Blomstrer (DA)
Når kirsebærtræerne blomstrer (DA)
Anthismenes kerasies (EL)
Cerezos en flor (ES)
Cherry Blossoms - Hanami (ES)
Las flores del cerezo (ES)
Las flores del cerezo (ES)
Cherry Blossoms, le rêve japonais (FR)
Cherry Blossoms, un rêve japonais (FR)
Cseresznyevirágzás (HU)
Cherry Blossoms (KO)
Cherry Blossoms - Hanami (NL)
Kirsebærblomster (NO)
Hanami - Kwiat Wisni (PL)
Hanami - Kwiat wisni (PL)
Flores de cerejeira - Hanami (PT)
Cerejeiras em Flor (PT)
Hanami: Cerejeiras em Flor (PT)
Ciresii Infloriti (RO)
Цвет сакуры (RU)
Kiraz çiçekleri (TR)
Kirschblüten - Hanami (XX)
Prihat ha-duvdevan (XX)
Las flores del cerezo (XX)
Cherry Blossoms - Hanami (XX)
Cherry Blossoms (XX)";"DE";"2008";"Doris Dörrie";"1 265 852"
"Hilfe, ich hab meine Lehrerin geschrumpft (DE)
Help, I Shrunk My Teacher (EN)
Βοήθεια, συρρίκνωσα τη δασκάλα μου (EL)
Socorro, he encogido a la profe (ES)
Au secours j'ai rétréci ma prof (FR)
Aiuto, ho ristretto la prof! (IT)
Ratunku, zmniejszylem nauczycielke! (PL)
Encolhi a Professora (PT)
Hilfe, ich hab meine Lehrerin geschrumpft (XX)
Hatzilou! Kivatzti et ha'mora (XX)
Help, I Shrunk My Teacher (XX)";"DE / AT";"2015";"Sven Unterwaldt Jr.";"1 263 825"
"Die wilden Hühner (DE)
Die Wilden Hühner (DE)
Las nenas salvajes (ES)
Charlotte et sa bande (FR)
Makrancos csajok (HU)
Galline da salvare (IT)
De wilde kippenclub (NL)
Puicute Salbatice (RO)
Die Wilden Hühner (XX)
De wilde kippenclub (XX)
Wild Chicks (XX)";"DE";"2006";"Vivian Naefe";"1 261 536"
"Jetzt oder nie - Zeit ist Geld (DE)
Now or Never (EN)
Nach der Zeit (DE)
Nyt tai ei koskaan - aika on rahaa (FI)
Teraz albo nigdy (PL)
Teraz albo nigdy - czas to pieniadz (PL)
Jetzt oder nie - Zeit ist Geld (XX)
Now or Never (XX)";"DE";"2000";"Lars Büchel";"1 260 211"
"Der 7bte Zwerg (DE)
The 7th Dwarf (EN)
Fairytale: Story of the Seven Dwarves (EN)
The Seventh Dwarf (EN)
Седмото джудже (BG)
7 trpaslíků (CS)
Den 7nde dværg (DA)
El séptimo enanito (ES)
El 7º enanito (ES)
El Séptimo Enano (ES)
7. pöialpoiss (ET)
Sei7semäs kääpiö (FI)
La belle au bois dormant et les 7 nains (FR)
Les 7 nains (FR)
A 7. törpe (HU)
Sjöundi Dvergurinn (IS)
I 7 nani (IT)
Septintasis nykstukas (LT)
7.rūķītis (LV)
Siedmiu krasnoludków ratuje Śpiącą Królewnę (PL)
7º Anão - O Pequeno Herói (PT)
As Aventuras dos Sete Anões (PT)
Al saptelea pitic (RO)
7-ой гном (RU)
7. palcek (SL)
7. Patuljak (SR)
Den 7:e dvärgen (SV)
7 Cüceler (TR)
7. Patuljak (XX)
Der 7bte Zwerg (XX)
Ha'gamad ha'shvi'i (XX)
The 7th Dwarf (XX)
The Seventh Dwarf (XX)";"DE";"2014";"Boris Aljinovic
Harald Siepermann";"1 258 111"
"Männerhort (DE)
Meska jaskinia (PL)
Мужская обитель (RU)
Männerhort (XX)
The Man Cave (XX)";"DE";"2014";"Franziska Meyer Price";"1 252 122"
"Fünf Freunde 2 (DE)
Famous Five 2 (EN)
De fem får problemer (DA)
Los Cinco y el misterio de la joya (ES)
Los cinco y el misterio de la joya escondida (ES)
Le Club des 5 en péril (FR)
Ötösfogat 2. (HU)
Ötösfogat II. (HU)
I fantastici 5: Alla ricerca del tesoro perduto (IT)
De Vijf en het groene oog mysterie (NL)
Os Cinco Amigos 2 (PT)
Fünf Freunde 2 (XX)
Famous Five 2 (XX)";"DE";"2013";"Mike Marzuk";"1 238 395"
"Das Sams in Gefahr (DE)
My Magical Friend Sams (EN)
Sproet 2 (NL)";"DE";"2003";"Ben Verbong";"1 232 101"
"Ostwind 3: Aufbruch nach Ora (DE)
Windstorm and the Wild Horses (EN)
Windstorm - Ritorno alle origini (IT)
Stormwind 3: Op weg naar Ora (NL)
Wicher - dzikie konie (PL)
Windstorm 3 (RO)
Ostwind 3: Aufbruch nach Ora (XX)
Whisper 3: la chevauchée sauvage (XX)
Windstorm and the Wild Horses (XX)";"DE";"2017";"Katja von Garnier";"1 227 294"
"Hannah Arendt (DE)
Хана Аренд (BG)
Hannah Arendt (EL)
Hannah Arendt y la banalidad del mal (ES)
Hannah Arendt (ES)
Hannah Arendt (ES)
Hannah Arendt (HU)
Hannah Arendt (IT)
Hanna ārente (LV)
Hannah Arendt (PL)
Hannah Arendt - Ideias Que Chocaram o Mundo (PT)
Hannah Arendt (PT)
Ханна Арендт (RU)
Hana Arent (SR)
Hannah Arendt (XX)
Hannah Arendt (XX)
Hannah Arendt (XX)";"DE / FR / LU / IL";"2012";"Margarethe von Trotta";"1 225 146"
"Klassentreffen 1.0 (DE)
Klassentreffen 1.0 - Die unglaubliche Reise der Silberrücken (DE)
Klassentreffen 1.0 (DE)";"DE / DK";"2018";"Til Schweiger";"1 222 341"
"Bibi & Tina - Der Film (DE)
Bibi és Tina - A nagy verseny (HU)
Bibi & Tina (NL)
Bibi & Tina (XX)";"DE";"2014";"Detlev Buck";"1 218 244"
"Sauerkrautkoma (DE)";"DE";"2018";"Ed Herzog";"1 215 126"
"Der kleine Drache Kokosnuss (DE)
Coconut the Little Dragon (EN)
Coco, el pequeño dragón (ES)
Coco, el petit drac (ES)
Kókusz Kokó, a kis sárkány (HU)
Nocedicocco - Il piccolo drago (IT)
Koko smoko (PL)
Coconut, o Pequeno Dragão (PT)
Кокоша - маленький дракон (RU)
Kokosaurus mali dinosaurus (SR)
Sevimli Ejderha: Kokonat (3D) (TR)
Der kleine Drache Kokosnuss (XX)
Coconut, the Little Dragon (XX)";"DE";"2014";"Hubert Weiland
Nina Wels";"1 213 881"
"Otto - Der Katastrofenfilm (EN)
Otto - Der Katastrofenfilm (DE)";"DE";"2000";"Edzard Onneken";"1 210 053"
"Alles auf Zucker! (DE)
Go for Zucker (EN)
Zucker (DE)
Monsieur Zucker joue son va-tout (FR)
Fogadj Zuckerre! (HU)
Zucker a nyerő! (HU)
Zucker!... Come diventare ebreo in 7 giorni (IT)
Zucker! ...come diventare ebreo in 7 giorni (IT)
Sila zlego na jednego (PL)
Todos Contra Zucker! (PT)
Totul pentru Zucker (RO)
Знакомство с Цукерами (RU)
Alles auf Zucker! (SV)
Alles auf Zucker! (XX)
Go for Zucker! (XX)
Go for Zucker: An Unorthodox Comedy (XX)";"DE";"2004";"Dani Levy";"1 201 891"
"Aus dem Nichts (DE)
In the Fade (EN)
Без милост (BG)
Odnikud (CS)
Ud af intet (DA)
Μαζί ή τίποτα (EL)
Mazi i Tipota (EL)
En pedazos (ES)
En la sombra (ES)
En la penumbra (ES)
In the Fade - Kuin tyhjästä (FI)
Hors de nulle part (FR)
In the Fade (FR)
Sötétben (HU)
Oltre la notte (IT)
Is niekur (LT)
Iš niekur (LT)
Ut av intet (NO)
W ułamku sekundy (PL)
Em Pedaços (PT)
Uma Mulher Não Chora (PT)
În întuneric (RO)
На пределе (RU)
Niodkuda (SR)
Niotkuda (SR)
Utan nåd (SV)
Paramparça (TR)
На межi (UK)
Aus dem Nichts (XX)
Hors de nulle part (XX)
Mishum Makom (XX)
En pedazos (XX)
In the Fade (XX)";"DE / FR";"2017";"Fatih Akin";"1 187 767"
"Vincent will meer (DE)
Vincent Wants to Sea (EN)
Vincent will Meer (DE)
Vincent quiere a mar (ES)
Vincent és a tenger (HU)
Vincent vil ha(v) (NO)
Vincent chce nad morze (PL)
VINCENT E O MAR (PT)
Винсент хочет к морю (RU)
Vincent will Meer (XX)
Vincent rotze la'yam (XX)
Vincent Wants to Sea (XX)";"DE";"2010";"Ralf Huettner";"1 182 556"
"Frau Müller muss weg! (DE)
Pani Müller musi odejsc (PL)
Фрау Мюллер должна уйти! (RU)
Frau Müller muss weg! (XX)";"DE";"2015";"Sönke Wortmann";"1 176 129"
"Werner - Gekotzt wird später! (DE)
Werner - Ein Volk - ein Könich (DE)
Вернер. Запаситесь тазиком при просм... (RU)
Werner - Gekotzt wird später! (XX)";"DE";"2003";"Michael Schaack
Hayo Freitag";"1 170 634"
"25 km/h (DE)
25 km/h (DE)";"DE";"2018";"Markus Goller";"1 149 368"
"Tristan + Isolde (EN)
Tristan and Isolde (EN)
Tristan & Isolde (EN)
Тристан и Изолда (BG)
Tristan a Isolda (CS)
Tristan Og Isolde (DA)
Tristan (DA)
Tristan & Isolde (DE)
Tristanos & Izoldi (EL)
Tristan e Isolda (ES)
Tristán e Isolda (ES)
Tristan & Isolde (FI)
Tristan et Iseult (FR)
The Red Sword (FR)
Tristan & Yseult (FR)
Tristan i Izolda (HR)
Trisztán & Izolda (HU)
Trisztán és Izolda (HU)
Tristano & Isotta (IT)
Tristanas ir Izolda (LT)
Tristans un Izolde (LV)
Tristan (NO)
Tristan I Izolda (PL)
Tristan i Izolda (PL)
Tristão & Isolda (PT)
Tristão e Isolda (PT)
Tristan Si Isolda (RO)
Tristan si Isolda (RO)
Тристан и Изольда (RU)
Tristan a Izolda (SK)
Tristan a Isolda (SK)
Tristan in Izolda (SL)
Tristan i Izolda (SR)
Tristan & Isolde (SV)
Tristan + Isolde (XX)
Tristan & Isolde (XX)
Tristan et Yseult (XX)
Tristan + Yseult (XX)";"DE / GB / CZ / US";"2006";"Kevin Reynolds";"1 145 635"
"Fünf Freunde 4 (DE)
The Famous Five 4 (EN)
Los cinco y el secreto de la pirámide (ES)
Viis sõpra 4 (ET)
Le Club des 5 et le Secret de la Pyramide (FR)
Ötösfogat 4. - Az egyiptomi kaland (HU)
I fantastici 5: Gli amuleti del faraone (IT)";"DE";"2015";"Mike Marzuk";"1 136 268"
"Fünf Freunde (DE)
Famous Five (EN)
Чeтиримата приятели и кучето (BG)
De fem og djævleklippen (DA)
Los cinco (ES)
Las aventuras de los cinco (ES)
Le Club des 5 - le film (FR)
Le Club des Cinq, le film (FR)
Ötösfogat (HU)
I fantastici 5 (IT)
De Vijf en het Geheim van de Vuurtoren (NL)
Os Cinco Amigos (PT)
The Famous Five (SV)
Vi fem (SV)
Fünf Freunde (XX)
Famous Five (XX)";"DE";"2012";"Mike Marzuk";"1 135 578"

"Search the database for a film using one or several criterias - Search results"
" - title : "
" - production_year_begin : 2000"
" - production_year_end : 2021"
" - admission_year_begin : ----"
" - admission_year_end : ----"
" - director : "
" - producing_country_id : Germany  (DE)"
